index,node,mc_el,mc_heat,g_max,h_max,d_max,eta,availability,plant_type,heatarea,storage_capacity
p489,n4497,112.3054920443448,0,134.80182076908352,0.0,0.0,0.3905000000000003,1,conventional,,
p490,n4497,91.34197897203414,0,75.04431259309804,0.0,0.0,0.506149999999999,1,conventional,,
p491,n5697,92.99886760572224,0,176.49310554302687,170.0,0.0,0.4919499999999992,1,conventional,,
p492,n5697,115.65375184651774,0,31.26846358045752,0.0,0.0,0.3762000000000003,1,conventional,,
p493,n4645,93.55768680204773,0,579.6478293070592,0.0,0.0,0.4883999999999986,1,conventional,,
p494,n4645,93.89102013538104,0,584.9287253784253,0.0,0.0,0.4883999999999986,1,conventional,,
p495,n4756,91.5086456387008,0,319.6331832668991,185.0,0.0,0.506149999999999,1,conventional,,
p497,n7267,113.46428747493114,0,18.76107814827451,0.0,0.0,0.3872,1,conventional,,
p498,n3497,118.3709359693966,0,15.425775366359042,0.0,0.0,0.3663000000000003,1,conventional,,
p499,n3497,109.9107448611055,0,26.265509407584315,0.0,0.0,0.4004000000000003,1,conventional,,
p500,n4690,94.1246891814068,0,579.5088583578126,0.0,0.0,0.4848499999999989,1,conventional,,
p501,n4740,126.43315785038696,0,152.17318942489325,299.0,0.0,0.3428499999999985,1,conventional,,
p502,n4770,113.60579041688308,0,21.957409980943503,0.0,0.0,0.3850000000000002,1,conventional,,
p503,n7282,94.70005581776454,0,1111.7675939718229,0.0,0.0,0.4812999999999992,1,conventional,,
p504,n7282,91.67531230536748,0,597.5750817598548,0.0,0.0,0.506149999999999,1,conventional,,
p505,n4726,91.36977511376853,0,134.10696602285114,126.0,0.0,0.5025999999999993,1,conventional,,
p506,n4726,96.47823395632652,0,119.51501635197096,0.0,0.0,0.4706499999999991,1,conventional,,
p507,n7487,101.33271650951112,0,252.9271276285897,225.0,0.0,0.4457999999999993,1,conventional,,
p508,n4605,116.5434493026817,0,16.12063011259143,0.0,0.0,0.3729,1,conventional,,
p509,n4640,112.9957582008731,0,15.842688214098477,0.0,0.0,0.3894000000000002,1,conventional,,
p510,n3467,100.22770454619146,0,490.5674508400669,0.0,0.0,0.4528999999999987,1,conventional,,
p511,n3466,118.06179526080555,0,51.41925122119681,0.0,0.0,0.3674000000000004,1,conventional,,
p512,n4742,117.14538111278658,0,69.48547462323893,0.0,0.0,0.3707000000000002,1,conventional,,
p513,n5683,122.56558895909085,0,43.08099426640813,0.0,0.0,0.3520000000000003,1,conventional,,
p514,n4751,113.34563256478168,0,280.0264627316529,0.0,0.0,0.3889999999999993,1,conventional,,
p515,n4504,115.35495559417096,0,32.51920212367582,0.0,0.0,0.3784,1,conventional,,
p516,n4659,102.6641121136162,0,48.63983223626725,0.0,0.0,0.438699999999999,1,conventional,,
p517,n4651,95.59166547477786,0,573.9500203879536,370.0,0.0,0.4777499999999985,1,conventional,,
p518,n4651,96.00163326878976,0,150.08862518619608,80.0,0.0,0.4741999999999988,1,conventional,,
p519,n4651,124.27110720764786,0,21.540497133204067,0.0,0.0,0.3465000000000002,1,conventional,,
p520,n4659,97.90907872401058,0,21.957409980943503,0.0,0.0,0.4635499999999988,1,conventional,,
p521,n4651,109.39457288171884,0,639.1273955845517,0.0,0.0,0.4026,1,conventional,,
p522,n4639,112.63882537767812,0,35.85450490559129,0.0,0.0,0.3905000000000003,1,conventional,,
p523,n4639,102.06408339195404,0,19.4559328945069,0.0,0.0,0.435,1,conventional,,
p524,n4639,110.26620188810055,0,17.51033960505621,0.0,0.0,0.3993000000000002,1,conventional,,
p525,n4562,103.03411229781702,0,17.788281503549168,0.0,0.0,0.4351499999999992,1,conventional,,
p526,n4772,98.91017804534178,0,18.066223402042123,0.0,0.0,0.4599999999999991,1,conventional,,
p527,n4745,119.30959957548212,0,14.17503682314074,0.0,0.0,0.363,1,conventional,,
p528,n4590,120.25328549350208,0,77.8237315780276,0.0,0.0,0.3641499999999986,1,conventional,,
p529,n4496,101.45771650951112,0,232.08148524161803,200.0,0.0,0.4457999999999993,1,conventional,,
p530,n4752,119.64293290881544,0,15.703717264852,0.0,0.0,0.363,1,conventional,,
p531,n4745,113.40924383250449,0,17.788281503549168,0.0,0.0,0.3861000000000003,1,conventional,,
p532,n4497,100.42770454619146,0,72.26489360816849,0.0,0.0,0.4528999999999987,1,conventional,,
p533,n4497,102.77522322472733,0,48.63983223626725,0.0,0.0,0.438699999999999,1,conventional,,
p534,n4497,102.88633433583844,0,48.63983223626725,0.0,0.0,0.438699999999999,1,conventional,,
p535,n4497,102.99744544694954,0,51.41925122119681,0.0,0.0,0.438699999999999,1,conventional,,
p536,n4651,118.99482114564678,0,37.52215629654902,0.0,0.0,0.3641000000000001,1,conventional,,
p537,n7786,91.90508022776297,0,161.2063011259143,0.0,0.0,0.4990499999999986,1,conventional,,
p538,n7786,92.15508022776297,0,161.2063011259143,0.0,0.0,0.4990499999999986,1,conventional,,
p539,n7786,120.34419458441118,0,498.9057077948555,37.0,0.0,0.3641499999999986,1,conventional,,
p540,n7786,119.47780516891513,0,498.9057077948555,37.0,0.0,0.3676999999999992,1,conventional,,
p541,n7786,92.5730557076692,0,1232.6723198162586,50.0,0.0,0.4954999999999989,1,conventional,,
p542,n7786,114.82482145098962,0,91.7208265026754,0.0,0.0,0.3806000000000002,1,conventional,,
p543,n5551,110.24407819443884,0,52.39204786592216,0.0,0.0,0.4004000000000003,1,conventional,,
p544,n4586,103.749015945042,0,59.75750817598548,0.0,0.0,0.4315999999999986,1,conventional,,
p545,n4586,95.66858855170094,0,680.9576513077415,540.0,0.0,0.4777499999999985,1,conventional,,
p546,n4586,100.5374567808058,0,541.9867020612636,420.0,0.0,0.449349999999999,1,conventional,,
p547,n4586,111.49386450738106,0,17.371368655809732,0.0,0.0,0.3938000000000001,1,conventional,,
p548,n4586,96.97823395632652,0,16.676513909577345,0.0,0.0,0.4706499999999991,1,conventional,,
p549,n4619,98.1090787240106,0,603.4118616282069,115.0,0.0,0.4635499999999988,1,conventional,,
p550,n4619,116.0824501497425,0,465.5526799757008,45.0,0.0,0.3783499999999993,1,conventional,,
p551,n7798,95.74551162862402,0,23.90300327039419,0.0,0.0,0.4777499999999985,1,conventional,,
p552,n4674,120.43510367532028,0,84.91124998959798,0.0,0.0,0.3641499999999986,1,conventional,,
p553,n4674,119.72780516891513,0,107.8414566152668,0.0,0.0,0.3676999999999992,1,conventional,,
p554,n4674,109.72790621505216,0,84.21639524336558,0.0,0.0,0.4026,1,conventional,,
p555,n4613,104.249015945042,0,58.367798683520704,0.0,0.0,0.4315999999999986,1,conventional,,
p556,n4641,114.77952738959156,0,33.35302781915469,0.0,0.0,0.3795000000000001,1,conventional,,
p557,n4560,114.4203757681296,0,47.667035591541904,0.0,0.0,0.3828,1,conventional,,
p558,n3314,113.54563256478168,0,110.75984654944286,0.0,0.0,0.3889999999999993,1,conventional,,
p559,n3314,113.74563256478169,0,136.05255931230184,0.0,0.0,0.3889999999999993,1,conventional,,
p560,n3314,113.94563256478168,0,136.05255931230184,0.0,0.0,0.3889999999999993,1,conventional,,
p561,n3314,96.12663326878976,0,173.57471560885085,0.0,0.0,0.4741999999999988,1,conventional,,
p562,n3314,96.25163326878976,0,172.18500611638606,0.0,0.0,0.4741999999999988,1,conventional,,
p563,n3314,96.37663326878976,0,177.32693123850575,0.0,0.0,0.4741999999999988,1,conventional,,
p564,n7857,115.90375184651774,0,15.425775366359042,0.0,0.0,0.3762000000000003,1,conventional,,
p565,n7857,112.5209078294875,0,10.283850244239362,0.0,0.0,0.3883000000000001,1,conventional,,
p566,n7857,109.31861845317562,0,23.90300327039419,0.0,0.0,0.4014999999999999,1,conventional,,
p567,n4699,95.82243470554708,0,139.24889114497083,120.0,0.0,0.4777499999999985,1,conventional,,
p568,n5596,100.7874567808058,0,104.2282119348584,0.0,0.0,0.449349999999999,1,conventional,,
p569,n4633,116.15375184651774,0,26.265509407584315,0.0,0.0,0.3762000000000003,1,conventional,,
p570,n3316,114.99148811765627,0,35.298621108605374,0.0,0.0,0.3806000000000002,1,conventional,,
p571,n4770,128.59400494656452,0,42.52511046942222,0.0,0.0,0.3333000000000004,1,conventional,,
p572,n7941,114.97952738959157,0,25.15374181361249,0.0,0.0,0.3795000000000001,1,conventional,,
p573,n4576,105.96607489805233,0,52.1141059674292,0.0,0.0,0.4209499999999986,1,conventional,,
p574,n4576,107.5075072110791,0,50.72439647496442,0.0,0.0,0.4138499999999991,1,conventional,,
p575,n4576,107.7575072110791,0,50.72439647496442,0.0,0.0,0.4138499999999991,1,conventional,,
p576,n4576,108.0075072110791,0,50.72439647496442,0.0,0.0,0.4138499999999991,1,conventional,,
p577,n4576,108.2575072110791,0,50.72439647496442,0.0,0.0,0.4138499999999991,1,conventional,,
p578,n4760,95.89935778247016,0,104.2282119348584,0.0,0.0,0.4777499999999985,1,conventional,,
p579,n4760,95.97628085939324,0,104.2282119348584,0.0,0.0,0.4777499999999985,1,conventional,,
p580,n4760,120.52601276622936,0,532.2587356140102,0.0,0.0,0.3641499999999986,1,conventional,,
p581,n4760,117.02928583148382,0,611.4721766845025,0.0,0.0,0.3747999999999987,1,conventional,,
p582,n4500,103.23411229781702,0,5.83677986835207,0.0,0.0,0.4351499999999992,1,conventional,,
p583,n4500,103.43411229781702,0,5.83677986835207,0.0,0.0,0.4351499999999992,1,conventional,,
p584,n4500,103.10855655806064,0,7.08751841157037,0.0,0.0,0.438699999999999,1,conventional,,
p585,n4500,101.97207010082936,0,7.08751841157037,0.0,0.0,0.4422499999999987,1,conventional,,
p586,n4662,122.39821225313383,0,32.102289275936386,0.0,0.0,0.3542,1,conventional,,
p587,n4662,115.17952738959156,0,34.04788256538708,0.0,0.0,0.3795000000000001,1,conventional,,
p588,n4597,231.0132386181828,0,50.02954172873203,0.0,0.0,0.1759999999999992,1,conventional,,
p589,n4597,102.3054034341627,0,88.94140751774583,0.0,0.0,0.4422499999999987,1,conventional,,
p590,n8061,116.40375184651774,0,41.69128477394336,0.0,0.0,0.3762000000000003,1,conventional,,
p591,n3308,116.87678263601502,0,7.365460310063327,0.0,0.0,0.3729,1,conventional,,
p592,n3308,117.64538111278658,0,7.365460310063327,0.0,0.0,0.3707000000000002,1,conventional,,
p593,n3505,114.14563256478168,0,57.25603108954888,0.0,0.0,0.3889999999999993,1,conventional,,
p594,n4740,125.32065689906749,0,48.63983223626725,0.0,0.0,0.3432000000000004,1,conventional,,
p595,n4740,110.4090590309577,0,24.04197421964067,0.0,0.0,0.3993000000000002,1,conventional,,
p596,n3324,92.6980557076692,0,136.05255931230184,150.0,0.0,0.4954999999999989,1,conventional,,
p597,n4543,115.15815478432296,0,113.67823648361887,0.0,0.0,0.3806000000000002,1,conventional,,
p598,n3304,113.74257716583782,0,33.35302781915469,0.0,0.0,0.3861000000000003,1,conventional,,
p599,n3304,113.85579041688308,0,20.98461333621816,0.0,0.0,0.3850000000000002,1,conventional,,
p600,n3481,97.8061174372978,0,13.619153026154832,0.0,0.0,0.4573999999999998,1,conventional,,
p601,n4643,118.66089601380504,0,109.7870499047175,0.0,0.0,0.3712499999999989,1,conventional,,
p602,n3848,119.97626624214878,0,22.235351879436458,0.0,0.0,0.363,1,conventional,,
p603,n3304,98.3061174372978,0,13.619153026154832,0.0,0.0,0.4573999999999998,1,conventional,,
p604,n3304,97.30301683150807,0,12.785327330675962,0.0,0.0,0.4601999999999999,1,conventional,,
p605,n3304,97.55379954411508,0,5.975750817598548,0.0,0.0,0.4588000000000001,1,conventional,,
p606,n5542,101.58271650951112,0,150.08862518619608,120.0,0.0,0.4457999999999993,1,conventional,,
p607,n4575,135.3390857717101,0,36.82730155031663,0.0,0.0,0.3146,1,conventional,,
p608,n4619,99.47821464231583,0,155.78643410530168,88.0,0.0,0.4564499999999993,1,conventional,,
p609,n4583,91.61977511376853,0,104.2282119348584,0.0,0.0,0.5025999999999993,1,conventional,,
p610,n7711,110.76595373160887,0,53.642786409140456,0.0,0.0,0.3982000000000001,1,conventional,,
p611,n8046,122.9024154470504,0,113.95617838211184,0.0,0.0,0.3509000000000002,1,conventional,,
p612,n8046,109.65195178650896,0,90.3311170102106,0.0,0.0,0.4014999999999999,1,conventional,,
p613,n4556,103.21966766917176,0,169.54455808070298,209.0,0.0,0.438699999999999,1,conventional,,
p614,n5534,115.4978127370281,0,62.39795621166856,0.0,0.0,0.3784,1,conventional,,
p615,n5534,115.64066987988524,0,31.963318326689908,0.0,0.0,0.3784,1,conventional,,
p616,n3475,110.55191617381485,0,132.02240178415397,102.0,0.0,0.3993000000000002,1,conventional,,
p617,n5670,90.98820157192486,0,240.4197421964067,0.0,0.0,0.5096999999999987,1,conventional,,
p618,n5670,91.86977511376853,0,42.6640814186687,0.0,0.0,0.5025999999999993,1,conventional,,
p619,n4503,101.70771650951112,0,170.93426757316777,160.0,0.0,0.4457999999999993,1,conventional,,
p620,n5556,115.37952738959154,0,15.842688214098477,0.0,0.0,0.3795000000000001,1,conventional,,
p621,n5556,115.78352702274238,0,30.57360883422513,0.0,0.0,0.3784,1,conventional,,
p622,n3483,116.84352477606232,0,16.954455808070296,0.0,0.0,0.3718000000000003,1,conventional,,
p623,n3483,123.4024154470504,0,15.703717264852,0.0,0.0,0.3509000000000002,1,conventional,,
p624,n3483,123.2413603405946,0,16.12063011259143,0.0,0.0,0.3498000000000001,1,conventional,,
p625,n4783,115.57952738959156,0,18.76107814827451,0.0,0.0,0.3795000000000001,1,conventional,,
p626,n7959,114.10579041688308,0,18.622107199028036,0.0,0.0,0.3850000000000002,1,conventional,,
p627,n4740,124.77110720764786,0,46.69423894681656,0.0,0.0,0.3465000000000002,1,conventional,,
p628,n5658,117.21011596934837,0,80.74212151220364,0.0,0.0,0.3729,1,conventional,,
p630,n3305,121.57240809910208,0,576.7294393728831,25.0,0.0,0.3564000000000002,1,conventional,,
p631,n3305,92.8230557076692,0,1175.6942306252026,0.0,0.0,0.4954999999999989,1,conventional,,
p632,n3305,92.40508022776297,0,757.3916733933044,0.0,0.0,0.4990499999999986,1,conventional,,
p633,n7641,111.42955804204227,0,18.76107814827451,0.0,0.0,0.3927,1,conventional,,
p634,n8028,120.61692185713846,0,76.43402208556282,0.0,0.0,0.3641499999999986,1,conventional,,
p635,n8028,120.70783094804756,0,76.43402208556282,0.0,0.0,0.3641499999999986,1,conventional,,
p636,n8028,120.79874003895664,0,76.43402208556282,0.0,0.0,0.3641499999999986,1,conventional,,
p637,n8028,120.88964912986572,0,76.43402208556282,0.0,0.0,0.3641499999999986,1,conventional,,
p641,n8028,109.92144297063514,0,155.6474631560552,0.0,0.0,0.4031999999999991,1,conventional,,
p642,n4652,101.83271650951112,0,72.12592265892201,0.0,0.0,0.4457999999999993,1,conventional,,
p643,n4619,111.70009629693556,0,34.742737311619464,0.0,0.0,0.3916000000000004,1,conventional,,
p644,n4762,120.9125481951048,0,18.34416530053508,0.0,0.0,0.3575000000000004,1,conventional,,
p645,n3466,110.694773316672,0,18.066223402042123,0.0,0.0,0.3993000000000002,1,conventional,,
p646,n7682,114.70510901443534,0,55.58837969859114,0.0,0.0,0.3817000000000004,1,conventional,,
p647,n4775,109.98528511984227,0,14.452978721633698,0.0,0.0,0.4014999999999999,1,conventional,,
p648,n4722,115.94857827627295,0,15.981659163344954,0.0,0.0,0.3751000000000002,1,conventional,,
p649,n3466,111.8271978407144,0,81.99286005542194,0.0,0.0,0.3938000000000001,1,conventional,,
p650,n6849,121.90574143243542,0,26.404480356830792,0.0,0.0,0.3564000000000002,1,conventional,,
p651,n4671,96.05320393631632,0,113.95617838211184,0.0,0.0,0.4777499999999985,1,conventional,,
p652,n7745,122.71255073630702,0,31.963318326689908,0.0,0.0,0.3570499999999992,1,conventional,,
p653,n7745,103.634112297817,0,34.742737311619464,0.0,0.0,0.4351499999999992,1,conventional,,
p654,n7745,93.19886760572226,0,40.99643002771097,0.0,0.0,0.4919499999999992,1,conventional,,
p655,n7745,96.1301270132394,0,61.84207241468265,0.0,0.0,0.4777499999999985,1,conventional,,
p656,n4506,115.32482145098962,0,72.26489360816849,0.0,0.0,0.3806000000000002,1,conventional,,
p657,n8047,124.59235245688524,0,20.98461333621816,0.0,0.0,0.3476000000000003,1,conventional,,
p690,n4544,246.94024296014456,0,67.94310722100657,330.0,0.0,0.3597,1,conventional,,
p691,n5539,287.8621003261721,0,12.554704595185996,0.0,0.0,0.3046,1,conventional,,
p692,n5645,281.1920708408707,0,21.663019693654267,0.0,0.0,0.3124,1,conventional,,
p693,n5665,283.3780951374306,0,15.63183807439825,0.0,0.0,0.3098,1,conventional,,
p694,n5665,283.5780951374306,0,15.63183807439825,0.0,0.0,0.3098,1,conventional,,
p695,n5665,283.77809513743057,0,15.63183807439825,0.0,0.0,0.3098,1,conventional,,
p696,n5665,283.9780951374306,0,15.63183807439825,0.0,0.0,0.3098,1,conventional,,
p697,n4654,274.84700219245474,0,21.219912472647703,0.0,0.0,0.3202,1,conventional,,
p698,n4715,225.63407469265167,0,6.105032822757112,0.0,0.0,0.3971,1,conventional,,
p699,n4525,235.13738862065875,0,4.1849015317286655,0.0,0.0,0.3795,1,conventional,,
p700,n4497,244.0224590365752,0,29.54048140043764,0.0,0.0,0.3644,1,conventional,,
p701,n3305,249.74174605414012,0,95.0218818380744,0.0,0.0,0.3553,1,conventional,,
p702,n3305,249.03488531977555,0,95.0218818380744,0.0,0.0,0.3564,1,conventional,,
p703,n5697,236.387642384511,0,9.354485776805252,0.0,0.0,0.3773,1,conventional,,
p704,n3304,264.93203897834337,0,5.711159737417943,0.0,0.0,0.3332,1,conventional,,
p705,n3304,265.18203897834337,0,5.711159737417943,0.0,0.0,0.3332,1,conventional,,
p706,n3304,265.43203897834337,0,5.711159737417943,0.0,0.0,0.3332,1,conventional,,
p707,n3304,265.68203897834337,0,5.711159737417943,0.0,0.0,0.3332,1,conventional,,
p708,n5740,257.81627059669,0,10.954595185995624,0.0,0.0,0.3432,1,conventional,,
p709,n4641,233.9015470039403,0,1.1816192560175054,0.0,0.0,0.3817,1,conventional,,
p710,n3466,235.4707219539921,0,11.077680525164114,0.0,0.0,0.3795,1,conventional,,
p711,n3466,235.8040552873254,0,6.154266958424508,0.0,0.0,0.3795,1,conventional,,
p712,n4659,234.85525898842104,0,19.693654266958426,235.0,0.0,0.38,1,conventional,,
p713,n4497,235.0219256550877,0,22.77078774617068,208.0,0.0,0.38,1,conventional,,
p714,n3488,288.3621003261721,0,19.05361050328228,0.0,0.0,0.3046,1,conventional,,
p715,n3488,235.1885923217544,0,20.924507658643325,0.0,0.0,0.38,1,conventional,,
p716,n3488,235.35525898842104,0,64.49671772428884,0.0,0.0,0.38,1,conventional,,
p717,n8046,239.5780088677138,0,2.806345733041576,0.0,0.0,0.3718,1,conventional,,
p718,n5668,250.45299722784867,0,21.663019693654267,0.0,0.0,0.3542,1,conventional,,
p719,n5679,250.24174605414012,0,21.41684901531729,0.0,0.0,0.3553,1,conventional,,
p720,n5540,250.95299722784867,0,6.892778993435448,0.0,0.0,0.3542,1,conventional,,
p721,n5540,235.76069827327692,0,8.492888402625821,0.0,0.0,0.3784,1,conventional,,
p722,n5540,234.4015470039403,0,26.094091903719917,0.0,0.0,0.3817,1,conventional,,
p723,n5540,233.28895309910135,0,26.094091903719917,0.0,0.0,0.3828,1,conventional,,
p724,n5540,226.13407469265167,0,14.52407002188184,0.0,0.0,0.3971,1,conventional,,
p725,n8046,242.86418215221403,0,2.806345733041576,0.0,0.0,0.3663,1,conventional,,
p726,n3507,281.4420708408707,0,5.735776805251642,0.0,0.0,0.3124,1,conventional,,
p727,n3507,281.6920708408707,0,5.735776805251642,0.0,0.0,0.3124,1,conventional,,
p728,n3507,281.9420708408707,0,5.735776805251642,0.0,0.0,0.3124,1,conventional,,
p729,n7271,266.85265072738054,0,33.479212253829324,0.0,0.0,0.3306,1,conventional,,
p730,n3490,254.00966092389908,0,5.908096280087527,0.0,0.0,0.3488,1,conventional,,
p731,n3490,246.25054364660755,0,2.584792122538293,0.0,0.0,0.3608,1,conventional,,
p732,n7878,285.6011224494271,0,12.431619256017504,0.0,0.0,0.3072,1,conventional,,
p733,n7878,286.1011224494271,0,12.431619256017504,0.0,0.0,0.3072,1,conventional,,
p735,n4652,235.5219256550877,0,16.321115973741794,0.0,0.0,0.38,1,conventional,,
p736,n5643,284.1780951374306,0,13.785557986870897,0.0,0.0,0.3098,1,conventional,,
p737,n4671,235.6885923217544,0,14.77024070021882,0.0,0.0,0.38,1,conventional,,
p738,n7907,236.887642384511,0,4.554157549234136,0.0,0.0,0.3773,1,conventional,,
p739,n3312,276.9273962371285,0,11.323851203501096,0.0,0.0,0.3176,1,conventional,,
p742,n7653,21.818181818181817,0,15.0,0.0,0.0,0.33,1,conventional,,
p743,n5645,21.826118326118326,0,160.0,0.0,0.0,0.33,1,conventional,,
p744,n4598,21.834054834054832,0,85.0,0.0,0.0,0.33,1,conventional,,
p745,n4663,21.841991341991346,0,21.0,0.0,0.0,0.33,1,conventional,,
p746,n4663,21.849927849927848,0,60.0,0.0,0.0,0.33,1,conventional,,
p747,n4663,21.85786435786436,0,95.0,0.0,0.0,0.33,1,conventional,,
p748,n4663,21.865800865800864,0,170.0,0.0,0.0,0.33,1,conventional,,
p749,n4664,21.873737373737374,0,303.0,34.0,0.0,0.33,1,conventional,,
p750,n4664,21.88167388167388,0,303.0,34.0,0.0,0.33,1,conventional,,
